ChargeCode,InstallationNo,LineNo,ChargeCardNo,Date,Time,Destination,CalledNo,Duration,TxtDirectRebate,Cost
Local         ,2890735600,90735600/0001  ,,10/01/2007,12:13,Holywood,028 9042 4190     ,00:04:45,0,0.22
Local         ,2890735600,90735600/0001  ,,10/01/2007,12:18,Belfast,028 9089 3996     ,00:01:02,0,0.075
Local         ,2890735600,90735600/0001  ,,10/01/2007,12:20,Belfast,028 9053 4422     ,00:03:04,0,0.155
Local         ,2890735600,90735600/0001  ,,10/01/2007,12:24,Moira,028 9261 6949     ,00:02:04,0,0.115
Mobile        ,2890735600,90735600/0001  ,,10/01/2007,12:25,Mobile Phone,07920 187555      ,00:05:43,0,0.805
Mobile        ,2890735600,90735600/0001  ,,10/01/2007,12:27,Mobile Phone,07713 652806      ,00:00:23,0,0.075
Local         ,2890735600,90735600/0001  ,,10/01/2007,12:27,Belfast,028 9022 6633     ,00:01:21,0,0.085
Local         ,2890735600,90735600/0001  ,,10/01/2007,12:35,Belfast,028 9073 5656     ,00:01:26,0,0.09
Local         ,2890735600,90735600/0001  ,,10/01/2007,12:35,Holywood,028 9042 4190     ,00:11:56,0,0.51
Ntnl          ,2890735600,90735600/0001  ,,10/01/2007,12:36,Magherafelt,028 7963 1030     ,00:06:13,0,0.53
Local         ,2890735600,90735600/0001  ,,10/01/2007,12:37,Belfast,028 9022 6633     ,00:01:08,0,0.08
0870 numbers      ,2890735600,90735600/0001  ,,10/01/2007,12:39,0870 Numbers,08704 136000      ,00:01:41,0,0.114
Local         ,2890735600,90735600/0001  ,,10/01/2007,12:41,Belfast,028 9037 0088     ,00:00:09,0,0.04
Ntnl          ,2890735600,90735600/0001  ,,10/01/2007,12:41,Pomeroy,028 8775 9362     ,00:00:50,0,0.1
0845 numbers       ,2890735600,90735600/0001  ,,10/01/2007,12:43,0845 Numbers,08450 203387      ,00:03:26,0,0.116
Ntnl          ,2890735600,90735600/0001  ,,10/01/2007,12:47,Newark,01636 611319      ,00:00:44,0,0.09
Local         ,2890735600,90735600/0001  ,,10/01/2007,12:47,Belfast,028 9024 3686     ,00:02:15,0,0.12
Ntnl          ,2890735600,90735600/0001  ,,10/01/2007,12:48,Rotherham,01709 866628      ,00:00:43,0,0.09
Intnl         ,2890735600,90735600/0001  ,,10/01/2007,12:51,Ireland Rep,35316303200,00:04:46,0,0.415
Ntnl          ,2890735600,90735600/0001  ,,10/01/2007,12:52,Kilkeel,028 4176 3717     ,00:00:53,0,0.105
Ntnl          ,2890735600,90735600/0001  ,,10/01/2007,12:57,Coagh,028 8673 7730     ,00:01:52,0,0.18
Mobile        ,2890735600,90735600/0001  ,,10/01/2007,13:09,Mobile Phone,07920 187555      ,00:00:33,0,0.105
Local         ,2890735600,90735600/0001  ,,10/01/2007,13:12,Belfast,028 9024 3686     ,00:01:08,0,0.08
Ntnl          ,2890735600,90735600/0001  ,,10/01/2007,13:18,Mayobridge,028 3085 1453     ,00:00:32,0,0.075
Local         ,2890735600,90735600/0001  ,,10/01/2007,13:22,Belfast,028 9024 3686     ,00:00:49,0,0.065
Local         ,2890735600,90735600/0001  ,,10/01/2007,13:29,Belfast,028 9089 3996     ,00:01:02,0,0.075
Local         ,2890735600,90735600/0001  ,,10/01/2007,13:31,Belfast,028 9073 5656     ,00:06:15,0,0.28
0845 numbers       ,2890735600,90735600/0001  ,,10/01/2007,13:33,0845 Numbers,08452 472471      ,00:05:27,0,0.184
Local         ,2890735600,90735600/0001  ,,10/01/2007,13:36,Belfast,028 9024 3686     ,00:01:48,0,0.105
Mobile        ,2890735600,90735600/0001  ,,10/01/2007,13:37,Mobile Phone,07919 278136      ,00:00:55,0,0.155
Local         ,2890735600,90735600/0001  ,,10/01/2007,13:39,Belfast,028 9046 3300     ,00:03:01,0,0.155
Ntnl          ,2890735600,90735600/0001  ,,10/01/2007,13:42,Gilford,028 3883 1253     ,00:04:40,0,0.405
Mobile        ,2890735600,90735600/0001  ,,10/01/2007,13:43,Mobile Phone,07799 440289      ,00:00:38,0,0.12
Ntnl          ,2890735600,90735600/0001  ,,10/01/2007,13:44,Ballymena,028 2565 2437     ,00:02:23,0,0.225
Ntnl          ,2890735600,90735600/0001  ,,10/01/2007,13:44,Ballymena,028 2565 2437     ,00:00:22,0,0.06
Local         ,2890735600,90735600/0001  ,,10/01/2007,13:49,Belfast,028 9053 4016     ,00:01:40,0,0.1
Mobile        ,2890735600,90735600/0001  ,,10/01/2007,13:54,Mobile Phone,07919 278136      ,00:00:44,0,0.13
Mobile        ,2890735600,90735600/0001  ,,10/01/2007,13:55,Mobile Phone,07920 187555      ,00:18:05,0,2.48
Local         ,2890735600,90735600/0001  ,,10/01/2007,13:56,Belfast,028 9024 3686     ,00:01:11,0,0.08
Local         ,2890735600,90735600/0001  ,,10/01/2007,13:59,Belfast,028 9024 3686     ,00:00:37,0,0.055
Intnl         ,2890735600,90735600/0001  ,,10/01/2007,14:02,,4.92118E+13,00:18:18,0,5.52
Intnl         ,2890735600,90735600/0001  ,,10/01/2007,14:08,Germany,4.92114E+11,00:02:15,0,0.705
Mobile        ,2890735600,90735600/0001  ,,10/01/2007,14:11,Mobile Phone,07733 122256      ,00:02:19,0,0.345
Other         ,2890735600,90735600/0001  ,,10/01/2007,14:13,Personal No.,070 7482 2066     ,00:00:51,0,0.272
Other         ,2890735600,90735600/0001  ,,10/01/2007,14:13,Personal No.,070 7482 2066     ,00:00:13,0,0.07
Intnl         ,2890735600,90735600/0001  ,,10/01/2007,14:15,Irish Rp mbl,3.53871E+11,00:01:49,0,0.85
Mobile        ,2890735600,90735600/0001  ,,10/01/2007,14:15,Mobile Phone,07971 101740      ,00:02:28,0,0.325
Mobile        ,2890735600,90735600/0001  ,,10/01/2007,14:17,Mobile Phone,07810 656414      ,00:00:18,0,0.075
Mobile        ,2890735600,90735600/0001  ,,10/01/2007,14:18,Mobile Phone,07765 353252      ,00:01:12,0,0.195
Local         ,2890735600,90735600/0001  ,,10/01/2007,14:19,Belfast,028 9028 4800     ,00:00:50,0,0.065
Intnl         ,2890735600,90735600/0001  ,,10/01/2007,14:21,,4.92118E+13,00:00:14,0,0.1
Local         ,2890735600,90735600/0001  ,,10/01/2007,14:25,Belfast,028 9053 4045     ,00:00:23,0,0.05
Local         ,2890735600,90735600/0001  ,,10/01/2007,14:27,Belfast,028 9073 5663     ,00:05:41,0,0.26
Local         ,2890735600,90735600/0001  ,,10/01/2007,14:28,Belfast,028 9087 5974     ,00:03:43,0,0.18
Intnl         ,2890735600,90735600/0001  ,,10/01/2007,14:35,Irish Rp mbl,3.53871E+11,00:00:17,0,0.16
Intnl         ,2890735600,90735600/0001  ,,10/01/2007,14:36,Irish Rp mbl,3.53878E+11,00:01:31,0,0.715
Mobile        ,2890735600,90735600/0001  ,,10/01/2007,14:37,Mobile Phone,07810 656414      ,00:43:54,0,5.975
Mobile        ,2890735600,90735600/0001  ,,10/01/2007,14:37,Mobile Phone,07963 975131      ,00:02:01,0,0.29
Ntnl          ,2890735600,90735600/0001  ,,10/01/2007,14:39,Needham Mkt,01449 724255      ,00:01:19,0,0.14
Local         ,2890735600,90735600/0001  ,,10/01/2007,14:42,Belfast,028 9053 3350     ,00:00:47,0,0.065
Ntnl          ,2890735600,90735600/0001  ,,10/01/2007,14:47,Maghera,028 7964 2558     ,00:01:44,0,0.17
Ntnl          ,2890735600,90735600/0001  ,,10/01/2007,14:48,Ballycastle,028 2076 8883     ,00:00:38,0,0.085
Mobile        ,2890735600,90735600/0001  ,,10/01/2007,14:53,Mobile Phone,07879 690445      ,00:01:58,0,0.3
Local         ,2890735600,90735600/0001  ,,10/01/2007,15:02,Belfast,028 9089 3996     ,00:01:24,0,0.09
Local         ,2890735600,90735600/0001  ,,10/01/2007,15:11,Belfast,028 9037 0030     ,00:05:27,0,0.25
Local         ,2890735600,90735600/0001  ,,10/01/2007,15:12,Belfast,028 9073 5663     ,00:00:25,0,0.05
Local         ,2890735600,90735600/0001  ,,10/01/2007,15:13,Belfast,028 9053 4136     ,00:00:08,0,0.04
Local         ,2890735600,90735600/0001  ,,10/01/2007,15:14,Belfast,028 9024 3686     ,00:06:11,0,0.28
Ntnl          ,2890735600,90735600/0001  ,,10/01/2007,15:15,Slough,01753 501000      ,00:21:31,0,1.755
Local         ,2890735600,90735600/0001  ,,10/01/2007,15:17,Belfast,028 9035 6666     ,00:00:12,0,0.04
Intnl         ,2890735600,90735600/0001  ,,10/01/2007,15:19,Germany,4921138480,00:02:42,0,0.84
0845 numbers       ,2890735600,90735600/0001  ,,10/01/2007,15:21,0845 Numbers,08452 020272      ,00:00:01,0,0.05
0845 numbers       ,2890735600,90735600/0001  ,,10/01/2007,15:22,0845 Numbers,08452 020276      ,00:00:08,0,0.05
Local         ,2890735600,90735600/0001  ,,10/01/2007,15:23,Belfast,028 9053 4154     ,00:00:25,0,0.05
Local         ,2890735600,90735600/0001  ,,10/01/2007,15:26,Newtownards,028 9181 1538     ,00:01:53,0,0.11
0870 numbers      ,2890735600,90735600/0001  ,,10/01/2007,15:27,0870 Numbers,08709 074798      ,00:00:04,0,0.05
Local         ,2890735600,90735600/0001  ,,10/01/2007,15:27,Belfast,028 9053 4170     ,00:04:26,0,0.21
Local         ,2890735600,90735600/0001  ,,10/01/2007,15:29,Belfast,028 9034 2733     ,00:01:22,0,0.085
Local         ,2890735600,90735600/0001  ,,10/01/2007,15:32,Belfast,028 9026 2941     ,00:05:20,0,0.245
Ntnl          ,2890735600,90735600/0001  ,,10/01/2007,15:32,Magherafelt,028 7963 1030     ,00:00:57,0,0.11
Local         ,2890735600,90735600/0001  ,,10/01/2007,15:32,Belfast,028 9074 9494     ,00:00:32,0,0.055
Local         ,2890735600,90735600/0001  ,,10/01/2007,15:32,Belfast,028 9077 7771     ,00:00:44,0,0.06
Local         ,2890735600,90735600/0001  ,,10/01/2007,15:33,Belfast,028 9045 7848     ,00:01:30,0,0.09
Local         ,2890735600,90735600/0001  ,,10/01/2007,15:34,Belfast,028 9053 4157     ,00:00:35,0,0.055
Ntnl          ,2890735600,90735600/0001  ,,10/01/2007,15:34,Rotherham,01709 866628      ,00:00:09,0,0.045
Local         ,2890735600,90735600/0001  ,,10/01/2007,15:34,Belfast,028 9053 4526     ,00:00:07,0,0.035
Ntnl          ,2890735600,90735600/0001  ,,10/01/2007,15:35,Magherafelt,028 7963 2583     ,00:00:50,0,0.1
Local         ,2890735600,90735600/0001  ,,10/01/2007,15:35,Belfast,028 9040 2266     ,00:02:30,0,0.13
Ntnl          ,2890735600,90735600/0001  ,,10/01/2007,15:36,Magherafelt,028 7963 1030     ,00:00:31,0,0.075
Local         ,2890735600,90735600/0001  ,,10/01/2007,15:38,Bangor NI,028 9147 7501     ,00:00:34,0,0.055
Ntnl          ,2890735600,90735600/0001  ,,10/01/2007,15:39,Magherafelt,028 7963 2583     ,00:01:01,0,0.115
Ntnl          ,2890735600,90735600/0001  ,,10/01/2007,15:44,Magherafelt,028 7963 2583     ,00:01:30,0,0.15
0870 numbers      ,2890735600,90735600/0001  ,,10/01/2007,15:44,0870 Numbers,08709 074798      ,00:00:08,0,0.05
0870 numbers      ,2890735600,90735600/0001  ,,10/01/2007,15:45,0870 Numbers,08705 194194      ,00:00:07,0,0.05
Mobile        ,2890735600,90735600/0001  ,,10/01/2007,15:45,Mobile Phone,07786 276010      ,00:08:20,0,1.16
Intnl         ,2890735600,90735600/0001  ,,10/01/2007,15:45,USA,14048432300,00:01:44,0,0.465
Local         ,2890735600,90735600/0001  ,,10/01/2007,15:45,Dundonald,028 9048 5864     ,00:08:01,0,0.355
Ntnl          ,2890735600,90735600/0001  ,,10/01/2007,15:47,Magherafelt,028 7963 2583     ,00:00:44,0,0.09
Local         ,2890735600,90735600/0001  ,,10/01/2007,15:48,Belfast,028 9034 2733     ,00:02:48,0,0.145
Mobile        ,2890735600,90735600/0001  ,,10/01/2007,15:48,Mobile Phone,07968 185481      ,00:01:27,0,0.205
Ntnl          ,2890735600,90735600/0001  ,,10/01/2007,15:49,Magherafelt,028 7963 2583     ,00:01:10,0,0.125
0870 numbers      ,2890735600,90735600/0001  ,,10/01/2007,15:51,0870 Numbers,08705 194194      ,00:04:37,0,0.311
Local         ,2890735600,90735600/0001  ,,10/01/2007,15:52,Belfast,028 9033 3333     ,00:01:21,0,0.085
Local         ,2890735600,90735600/0001  ,,10/01/2007,15:52,Belfast,028 9073 5660     ,00:01:31,0,0.095
Ntnl          ,2890735600,90735600/0001  ,,10/01/2007,15:53,Magherafelt,028 7963 2583     ,00:01:31,0,0.155
Mobile        ,2890735600,90735600/0001  ,,10/01/2007,15:53,Mobile Phone,07854 651160      ,00:01:48,0,0.245
Intnl         ,2890735600,90735600/0001  ,,10/01/2007,15:53,Ireland Rep,35314901790,00:03:45,0,0.33
Other         ,2890735600,90735600/0001  ,,10/01/2007,15:54,Special Svce,0871 5044040      ,00:00:17,0,0.05
Local         ,2890735600,90735600/0001  ,,10/01/2007,15:55,Belfast,028 9053 4422     ,00:00:08,0,0.04
Local         ,2890735600,90735600/0001  ,,10/01/2007,15:57,Belfast,028 9053 4157     ,00:00:20,0,0.045
Local         ,2890735600,90735600/0001  ,,10/01/2007,15:57,Belfast,028 9062 8877     ,00:04:53,0,0.23
0845 numbers       ,2890735600,90735600/0001  ,,10/01/2007,15:58,0845 Numbers,08450 044040      ,00:00:05,0,0.05
Ntnl          ,2890735600,90735600/0001  ,,10/01/2007,15:58,Magherafelt,028 7963 2583     ,00:00:28,0,0.07
Mobile        ,2890735600,90735600/0001  ,,10/01/2007,15:59,Mobile Phone,07799 440289      ,00:02:17,0,0.34
Local         ,2890735600,90735600/0001  ,,10/01/2007,15:59,Lisburn,028 9260 4455     ,00:08:04,0,0.355
Ntnl          ,2890735600,90735600/0001  ,,10/01/2007,16:00,Magherafelt,028 7963 1030     ,00:01:03,0,0.115
Mobile        ,2890735600,90735600/0001  ,,10/01/2007,16:02,Mobile Phone,07920 187949      ,00:01:21,0,0.215
Mobile        ,2890735600,90735600/0001  ,,10/01/2007,16:04,Mobile Phone,07920 832282      ,00:00:35,0,0.11
Local         ,2890735600,90735600/0001  ,,10/01/2007,16:04,Belfast,028 9053 4422     ,00:00:14,0,0.04
Local         ,2890735600,90735600/0001  ,,10/01/2007,16:05,Belfast,028 9053 4170     ,00:00:36,0,0.055
Ntnl          ,2890735600,90735600/0001  ,,10/01/2007,16:13,Ballymena,028 2565 2437     ,00:00:38,0,0.085
Ntnl          ,2890735600,90735600/0001  ,,10/01/2007,16:15,Londonderry,028 7127 5005     ,00:02:33,0,0.235
Local         ,2890735600,90735600/0001  ,,10/01/2007,16:16,Belfast,028 9033 3333     ,00:01:50,0,0.105
Mobile        ,2890735600,90735600/0001  ,,10/01/2007,16:22,Mobile Phone,07717 488281      ,00:00:31,0,0.1
Local         ,2890735600,90735600/0001  ,,10/01/2007,16:24,Belfast,028 9053 3350     ,00:01:11,0,0.08
Local         ,2890735600,90735600/0001  ,,10/01/2007,16:26,Belfast,028 9053 3350     ,00:01:46,0,0.105
Local         ,2890735600,90735600/0001  ,,10/01/2007,16:28,Belfast,028 9043 6663     ,00:00:07,0,0.035
Mobile        ,2890735600,90735600/0001  ,,10/01/2007,16:28,Mobile Phone,07835 225993      ,00:00:03,0,0.04
Mobile        ,2890735600,90735600/0001  ,,10/01/2007,16:28,Mobile Phone,07860 510019      ,00:01:23,0,0.185
Local         ,2890735600,90735600/0001  ,,10/01/2007,16:30,Belfast,028 9024 5587     ,00:00:56,0,0.07
Mobile        ,2890735600,90735600/0001  ,,10/01/2007,16:34,Mobile Phone,07759 956254      ,00:00:52,0,0.13
Ntnl          ,2890735600,90735600/0001  ,,10/01/2007,16:35,Cookstown,028 8676 6633     ,00:01:30,0,0.15
0845 numbers       ,2890735600,90735600/0001  ,,10/01/2007,16:36,0845 Numbers,08450 559501      ,00:03:30,0,0.118
Ntnl          ,2890735600,90735600/0001  ,,10/01/2007,16:37,Kilkeel,028 4176 2034     ,00:00:03,0,0.035
Mobile        ,2890735600,90735600/0001  ,,10/01/2007,16:47,Mobile Phone,07920 187557      ,00:00:27,0,0.095
Mobile        ,2890735600,90735600/0001  ,,10/01/2007,16:47,Mobile Phone,07919 374257      ,00:00:02,0,0.035
Mobile        ,2890735600,90735600/0001  ,,10/01/2007,16:55,Mobile Phone,07920 187555      ,00:00:35,0,0.11
Mobile        ,2890735600,90735600/0001  ,,10/01/2007,16:56,Mobile Phone,07920 186622      ,00:00:31,0,0.1
Local         ,2890735600,90735600/0001  ,,10/01/2007,16:57,Belfast,028 9024 9659     ,00:00:51,0,0.065
0870 numbers      ,2890735600,90735600/0001  ,,10/01/2007,17:00,0870 Numbers,08709 074798      ,00:00:40,0,0.05
0870 numbers      ,2890735600,90735600/0001  ,,10/01/2007,17:00,0870 Numbers,08707 067682      ,00:02:20,0,0.158
Local         ,2890735600,90735600/0001  ,,10/01/2007,17:58,Belfast,028 9080 8777     ,00:00:09,0,0.04
Local         ,2890735600,90735600/0001  ,,11/01/2007,04:04,Belfast,028 9044 2429     ,00:09:05,0,0.125
Mobile        ,2890735600,90735600/0001  ,,11/01/2007,08:14,Mobile Phone,07968 185481      ,00:02:26,0,0.32
Mobile        ,2890735600,90735600/0001  ,,11/01/2007,08:17,Mobile Phone,07919 278136      ,00:04:21,0,0.62
Mobile        ,2890735600,90735600/0001  ,,11/01/2007,08:22,Mobile Phone,07968 185481      ,00:01:57,0,0.26
Mobile        ,2890735600,90735600/0001  ,,11/01/2007,08:26,Mobile Phone,07968 185481      ,00:00:05,0,0.04
Mobile        ,2890735600,90735600/0001  ,,11/01/2007,08:39,Mobile Phone,07787 572241      ,00:00:14,0,0.065
Intnl         ,2890735600,90735600/0001  ,,11/01/2007,08:43,Irish Rp mbl,3.5388E+11,00:11:49,0,5.35
Mobile        ,2890735600,90735600/0001  ,,11/01/2007,08:47,Mobile Phone,07920 832282      ,00:01:36,0,0.25
Mobile        ,2890735600,90735600/0001  ,,11/01/2007,08:49,Mobile Phone,07968 185481      ,00:01:08,0,0.165
Local         ,2890735600,90735600/0001  ,,11/01/2007,08:52,Belfast,028 9053 4422     ,00:00:26,0,0.05
Local         ,2890735600,90735600/0001  ,,11/01/2007,08:55,Belfast,028 9053 4422     ,00:00:21,0,0.045
Mobile        ,2890735600,90735600/0001  ,,11/01/2007,08:58,Mobile Phone,07920 187555      ,00:02:25,0,0.36
Local         ,2890735600,90735600/0001  ,,11/01/2007,09:00,Belfast,028 9073 5656     ,00:00:15,0,0.04
Local         ,2890735600,90735600/0001  ,,11/01/2007,09:09,Belfast,028 9045 6020     ,00:01:45,0,0.1
Local         ,2890735600,90735600/0001  ,,11/01/2007,09:16,Belfast,028 9045 6020     ,00:01:24,0,0.09
Local         ,2890735600,90735600/0001  ,,11/01/2007,09:22,Holywood,028 9042 4190     ,00:01:10,0,0.08
Local         ,2890735600,90735600/0001  ,,11/01/2007,09:28,Belfast,028 9023 2666     ,00:01:45,0,0.1
Ntnl          ,2890735600,90735600/0001  ,,11/01/2007,09:29,Ballymena,028 2565 2437     ,00:00:43,0,0.09
Local         ,2890735600,90735600/0001  ,,11/01/2007,09:32,Belfast,028 9055 4422     ,00:01:16,0,0.085
Local         ,2890735600,90735600/0001  ,,11/01/2007,09:32,Belfast,028 9073 5656     ,00:00:58,0,0.07
Local         ,2890735600,90735600/0001  ,,11/01/2007,09:34,Belfast,028 9043 6663     ,00:00:08,0,0.04
Local         ,2890735600,90735600/0001  ,,11/01/2007,09:37,Hillsborough,028 9268 3464     ,00:00:52,0,0.065
D Enq         ,2890735600,90735600/0001  ,,11/01/2007,09:38,Directory,118878,00:00:48,0,0.34
Local         ,2890735600,90735600/0001  ,,11/01/2007,09:40,Belfast,028 9089 3996     ,00:00:45,0,0.06
Ntnl          ,2890735600,90735600/0001  ,,11/01/2007,09:41,Donaghmore,028 8776 1219     ,00:00:20,0,0.06
Ntnl          ,2890735600,90735600/0001  ,,11/01/2007,09:45,Pomeroy,028 8775 9509     ,00:01:21,0,0.14
Local         ,2890735600,90735600/0001  ,,11/01/2007,09:47,Comber,028 9187 8982     ,00:01:23,0,0.09
0870 numbers      ,2890735600,90735600/0001  ,,11/01/2007,09:49,0870 Numbers,08703 008478      ,00:01:22,0,0.092
Mobile        ,2890735600,90735600/0001  ,,11/01/2007,09:51,Mobile Phone,07810 656414      ,00:00:16,0,0.07
Local         ,2890735600,90735600/0001  ,,11/01/2007,10:00,Belfast,028 9053 4154     ,00:00:09,0,0.04
Local         ,2890735600,90735600/0001  ,,11/01/2007,10:01,Belfast,028 9053 4571     ,00:00:07,0,0.035
Local         ,2890735600,90735600/0001  ,,11/01/2007,10:08,Belfast,028 9053 4571     ,00:00:06,0,0.035
Local         ,2890735600,90735600/0001  ,,11/01/2007,10:09,Belfast,028 9057 9000     ,00:01:06,0,0.075
Local         ,2890735600,90735600/0001  ,,11/01/2007,10:10,Belfast,028 9053 4154     ,00:00:16,0,0.045
Mobile        ,2890735600,90735600/0001  ,,11/01/2007,10:17,Mobile Phone,07973 778890      ,00:00:34,0,0.1
Local         ,2890735600,90735600/0001  ,,11/01/2007,10:19,Belfast,028 9065 8042     ,00:00:24,0,0.05
Local         ,2890735600,90735600/0001  ,,11/01/2007,10:20,Belfast,028 9043 4347     ,00:01:16,0,0.085
Local         ,2890735600,90735600/0001  ,,11/01/2007,10:20,Belfast,028 9066 4890     ,00:04:06,0,0.195
Mobile        ,2890735600,90735600/0001  ,,11/01/2007,10:22,Mobile Phone,07810 182660      ,00:00:32,0,0.105
Local         ,2890735600,90735600/0001  ,,11/01/2007,10:23,Newtownards,028 9181 1538     ,00:00:46,0,0.065
Local         ,2890735600,90735600/0001  ,,11/01/2007,10:27,Belfast,028 9073 5656     ,00:00:29,0,0.05
Local         ,2890735600,90735600/0001  ,,11/01/2007,10:38,Belfast,028 9057 9000     ,00:06:12,0,0.28
Ntnl          ,2890735600,90735600/0001  ,,11/01/2007,10:39,London,020 7723 0391     ,00:01:36,0,0.16
Mobile        ,2890735600,90735600/0001  ,,11/01/2007,10:41,Mobile Phone,07971 950913      ,00:02:08,0,0.285
Local         ,2890735600,90735600/0001  ,,11/01/2007,10:43,Belfast,028 9053 4571     ,00:00:06,0,0.035
Local         ,2890735600,90735600/0001  ,,11/01/2007,10:50,Belfast,028 9043 6663     ,00:00:03,0,0.035
Ntnl          ,2890735600,90735600/0001  ,,11/01/2007,10:55,Reading,0118 958 2379     ,00:00:37,0,0.08
Local         ,2890735600,90735600/0001  ,,11/01/2007,10:55,Belfast,028 9078 1878     ,00:01:19,0,0.085
Mobile        ,2890735600,90735600/0001  ,,11/01/2007,10:56,Mobile Phone,07926 440917      ,00:00:35,0,0.095
