ChargeCode,InstallationNo,LineNo,ChargeCardNo,Date,Time,Destination,CalledNo,Duration,TxtDirectRebate,Cost
Ntnl          ,2890735600,90735600/0001  ,,22/09/2006,09:15,Portadown,028 3839 2909     ,00:00:47,0,0.065
Local         ,2890735600,90735600/0001  ,,22/09/2006,09:16,Ballyclare,028 9335 2000     ,00:01:16,0,0.055
Ntnl          ,2890735600,90735600/0001  ,,22/09/2006,09:20,Portadown,028 3833 8833     ,00:00:52,0,0.07
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,09:20,Mobile Phone,07841 560744      ,00:00:48,0,0.09
Intnl         ,2890735600,90735600/0001  ,,22/09/2006,09:25,Germany,4.92119E+11,00:01:27,0,0.435
Local         ,2890735600,90735600/0001  ,,22/09/2006,09:29,Belfast,028 9040 3726     ,00:00:12,0,0.05
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,09:30,Mobile Phone,07967 313555      ,00:00:04,0,0.05
Local         ,2890735600,90735600/0001  ,,22/09/2006,09:30,Belfast,028 9062 8877     ,00:01:08,0,0.05
Local         ,2890735600,90735600/0001  ,,22/09/2006,09:31,Belfast,028 9045 5450     ,00:00:22,0,0.05
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,09:32,Mobile Phone,07967 313555      ,00:01:14,0,0.15
Local         ,2890735600,90735600/0001  ,,22/09/2006,09:32,Belfast,028 9055 7557     ,00:01:48,0,0.075
Local         ,2890735600,90735600/0001  ,,22/09/2006,09:34,Belfast,028 9031 1211     ,00:00:40,0,0.05
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,09:35,Mobile Phone,07841 560744      ,00:02:42,0,0.3
Local         ,2890735600,90735600/0001  ,,22/09/2006,09:36,Dundonald,028 9041 0345     ,00:00:10,0,0.05
Ntnl          ,2890735600,90735600/0001  ,,22/09/2006,09:37,Newry,028 3026 4611     ,00:00:17,0,0.05
Local         ,2890735600,90735600/0001  ,,22/09/2006,09:37,Belfast,028 9055 7557     ,00:00:37,0,0.05
Local         ,2890735600,90735600/0001  ,,22/09/2006,09:38,Belfast,028 9061 0826     ,00:00:47,0,0.05
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,09:39,Mobile Phone,07920 832282      ,00:00:09,0,0.05
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,09:40,Mobile Phone,07920 832282      ,00:00:49,0,0.115
Ntnl          ,2890735600,90735600/0001  ,,22/09/2006,09:42,Ballymena,028 2564 2388     ,00:00:55,0,0.075
Local         ,2890735600,90735600/0001  ,,22/09/2006,09:47,Newtownards,028 9181 1538     ,00:00:35,0,0.05
Local         ,2890735600,90735600/0001  ,,22/09/2006,09:50,Belfast,028 9024 9659     ,00:00:57,0,0.05
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,09:52,Mobile Phone,07920 832282      ,00:00:15,0,0.05
0870 numbers      ,2890735600,90735600/0001  ,,22/09/2006,09:55,0870 Numbers,0870 9074798      ,00:00:03,0,0.05
Local         ,2890735600,90735600/0001  ,,22/09/2006,09:55,Belfast,028 9024 2545     ,00:02:06,0,0.085
Local         ,2890735600,90735600/0001  ,,22/09/2006,09:56,Belfast,028 9053 3350     ,00:02:40,0,0.11
Local         ,2890735600,90735600/0001  ,,22/09/2006,10:00,Belfast,028 9032 3333     ,00:00:12,0,0.05
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,10:07,Mobile Phone,07920 832282      ,00:00:14,0,0.05
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,10:09,Mobile Phone,07967 665916      ,00:00:03,0,0.05
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,10:09,Mobile Phone,07787 572241      ,00:01:02,0,0.14
Local         ,2890735600,90735600/0001  ,,22/09/2006,10:12,Holywood,028 9042 4249     ,00:01:34,0,0.065
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,10:13,Mobile Phone,07920 186336      ,00:00:34,0,0.08
Local         ,2890735600,90735600/0001  ,,22/09/2006,10:21,Lisburn,028 9267 7634     ,00:01:26,0,0.06
Local         ,2890735600,90735600/0001  ,,22/09/2006,10:23,Belfast,028 9038 2855     ,00:00:14,0,0.05
Local         ,2890735600,90735600/0001  ,,22/09/2006,10:26,Belfast,028 9044 5100     ,00:00:50,0,0.05
Local         ,2890735600,90735600/0001  ,,22/09/2006,10:30,Comber,028 9187 2537     ,00:01:25,0,0.06
Local         ,2890735600,90735600/0001  ,,22/09/2006,10:38,Belfast,028 9046 1912     ,00:02:38,0,0.11
Ntnl          ,2890735600,90735600/0001  ,,22/09/2006,10:40,Crossgar,028 4483 0980     ,00:04:51,0,0.39
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,10:44,Mobile Phone,07920 186336      ,00:01:55,0,0.26
Local         ,2890735600,90735600/0001  ,,22/09/2006,10:49,Belfast,028 9073 2222     ,00:00:10,0,0.05
Local         ,2890735600,90735600/0001  ,,22/09/2006,10:49,Belfast,028 9073 5622     ,00:03:17,0,0.135
Local         ,2890735600,90735600/0001  ,,22/09/2006,10:53,Belfast,028 9043 9009     ,00:03:33,0,0.145
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,10:57,Mobile Phone,07968 185481      ,00:00:03,0,0.05
Local         ,2890735600,90735600/0001  ,,22/09/2006,11:01,Belfast,028 9024 3686     ,00:01:04,0,0.05
Local         ,2890735600,90735600/0001  ,,22/09/2006,11:02,Belfast,028 9066 3311     ,00:00:42,0,0.05
Local         ,2890735600,90735600/0001  ,,22/09/2006,11:10,Belfast,028 9040 3726     ,00:07:53,0,0.32
Local         ,2890735600,90735600/0001  ,,22/09/2006,11:13,Belfast,028 9080 8777     ,00:01:33,0,0.065
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,11:16,Mobile Phone,07917 733357      ,00:02:03,0,0.28
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,11:18,Mobile Phone,07974 352604      ,00:04:08,0,0.49
Local         ,2890735600,90735600/0001  ,,22/09/2006,11:18,Belfast,028 9032 0663     ,00:02:12,0,0.09
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,11:19,Mobile Phone,07889 496836      ,00:00:39,0,0.075
Local         ,2890735600,90735600/0001  ,,22/09/2006,11:25,Ballynahinch,028 9756 5525     ,00:00:19,0,0.05
Local         ,2890735600,90735600/0001  ,,22/09/2006,11:26,Belfast,028 9024 8880     ,00:15:31,0,0.625
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,11:27,Mobile Phone,07920 186336      ,00:01:06,0,0.15
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,11:36,Mobile Phone,07920 186336      ,00:00:21,0,0.05
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,11:36,Mobile Phone,07920 186336      ,00:00:38,0,0.09
Ntnl          ,2890735600,90735600/0001  ,,22/09/2006,11:37,Toomebridge,028 7965 0757     ,00:05:42,0,0.46
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,11:45,Mobile Phone,07968 185481      ,00:00:21,0,0.05
Local         ,2890735600,90735600/0001  ,,22/09/2006,11:45,Belfast,028 9030 1049     ,00:00:37,0,0.05
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,11:46,Mobile Phone,07900 164605      ,00:01:49,0,0.25
Local         ,2890735600,90735600/0001  ,,22/09/2006,11:48,Belfast,028 9024 4545     ,00:00:50,0,0.05
Local         ,2890735600,90735600/0001  ,,22/09/2006,11:50,Belfast,028 9070 5678     ,00:00:20,0,0.05
Local         ,2890735600,90735600/0001  ,,22/09/2006,11:51,Belfast,028 9061 0826     ,00:00:20,0,0.05
Ntnl          ,2890735600,90735600/0001  ,,22/09/2006,11:52,Dungannon,028 8772 2274     ,00:00:38,0,0.055
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,12:01,Mobile Phone,07899 770634      ,00:00:20,0,0.05
Local         ,2890735600,90735600/0001  ,,22/09/2006,12:10,Belfast,028 9045 5450     ,00:00:25,0,0.05
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,12:17,Mobile Phone,07900 578332      ,00:00:36,0,0.085
Local         ,2890735600,90735600/0001  ,,22/09/2006,12:21,Belfast,028 9023 3866     ,00:00:17,0,0.05
Local         ,2890735600,90735600/0001  ,,22/09/2006,12:22,Belfast,028 9023 8993     ,00:01:16,0,0.055
Local         ,2890735600,90735600/0001  ,,22/09/2006,12:40,Belfast,028 9066 4020     ,00:00:53,0,0.05
Local         ,2890735600,90735600/0001  ,,22/09/2006,12:50,Comber,028 9187 8982     ,00:01:33,0,0.065
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,12:54,Mobile Phone,07796 853985      ,00:02:36,0,0.355
Local         ,2890735600,90735600/0001  ,,22/09/2006,13:00,Belfast,028 9055 6166     ,00:00:05,0,0.05
Local         ,2890735600,90735600/0001  ,,22/09/2006,13:01,Belfast,028 9055 6100     ,00:00:42,0,0.05
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,13:20,Mobile Phone,07841 560744      ,00:02:26,0,0.27
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,13:26,Mobile Phone,07793 226878      ,00:00:37,0,0.07
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,13:28,Mobile Phone,07710 377065      ,00:00:14,0,0.05
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,13:47,Mobile Phone,07756 208445      ,00:00:04,0,0.05
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,13:57,Mobile Phone,07920 832282      ,00:01:19,0,0.18
Ntnl          ,2890735600,90735600/0001  ,,22/09/2006,14:10,Crossgar,028 4483 0091     ,00:01:23,0,0.115
Local         ,2890735600,90735600/0001  ,,22/09/2006,14:12,Lisburn,028 9266 7264     ,00:01:35,0,0.065
0870 numbers      ,2890735600,90735600/0001  ,,22/09/2006,14:22,0870 Numbers,0870 9074798      ,00:02:03,0,0.138
Local         ,2890735600,90735600/0001  ,,22/09/2006,14:30,Ballyclare,028 9335 2000     ,00:11:22,0,0.455
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,14:34,Mobile Phone,07899 770634      ,00:00:38,0,0.09
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,14:44,Mobile Phone,07920 832282      ,00:01:14,0,0.17
Local         ,2890735600,90735600/0001  ,,22/09/2006,14:50,Ballyclare,028 9335 2000     ,00:01:50,0,0.075
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,15:09,Mobile Phone,07876 780868      ,00:01:23,0,0.19
Local         ,2890735600,90735600/0001  ,,22/09/2006,15:10,Comber,028 9187 4350     ,00:00:57,0,0.05
Local         ,2890735600,90735600/0001  ,,22/09/2006,15:15,Dundonald,028 9041 9393     ,00:01:47,0,0.075
Local         ,2890735600,90735600/0001  ,,22/09/2006,15:27,Belfast,028 9027 9096     ,00:01:12,0,0.05
0870 numbers      ,2890735600,90735600/0001  ,,22/09/2006,15:41,0870 Numbers,0870 7067483      ,00:01:18,0,0.088
0845 numbers       ,2890735600,90735600/0001  ,,22/09/2006,16:03,0845 Numbers,0845 4400700      ,00:01:43,0,0.058
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,16:04,Mobile Phone,07841 560744      ,00:00:39,0,0.075
Ntnl          ,2890735600,90735600/0001  ,,22/09/2006,16:14,Ballymena,028 2565 2437     ,00:23:35,0,1.89
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,16:19,Mobile Phone,07914 661123      ,00:01:00,0,0.13
Ntnl          ,2890735600,90735600/0001  ,,22/09/2006,16:19,Woodbridge,01394 385532      ,00:00:02,0,0.05
0845 numbers       ,2890735600,90735600/0001  ,,22/09/2006,16:20,0845 Numbers,0845 3021469      ,00:02:14,0,0.076
Local         ,2890735600,90735600/0001  ,,22/09/2006,16:46,Belfast,028 9027 5540     ,00:00:13,0,0.05
Ntnl          ,2890735600,90735600/0001  ,,22/09/2006,16:48,London,020 8453 9700     ,00:00:53,0,0.075
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,16:50,Mobile Phone,07920 186638      ,00:01:35,0,0.215
Ntnl          ,2890735600,90735600/0001  ,,22/09/2006,16:53,Ballymena,028 2565 2437     ,00:03:26,0,0.275
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,16:54,Mobile Phone,07920 186336      ,00:00:58,0,0.135
0870 numbers      ,2890735600,90735600/0001  ,,22/09/2006,16:56,0870 Numbers,0870 7067483      ,00:00:03,0,0.05
Local         ,2890735600,90735600/0001  ,,22/09/2006,17:33,Belfast,028 9044 2429     ,00:00:21,0,0.05
Local         ,2890735600,90735600/0001  ,,22/09/2006,17:35,Belfast,028 9044 2429     ,00:00:36,0,0.05
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,17:57,Mobile Phone,07920 186638      ,00:00:48,0,0.11
Mobile        ,2890735600,90735600/0001  ,,22/09/2006,18:03,Mobile Phone,07920 186638      ,00:02:50,0,0.2
Local         ,2890735600,90735600/0001  ,,22/09/2006,18:03,Belfast,028 9044 2429     ,00:10:58,0,0.11
Local         ,2890735600,90735600/0001  ,,22/09/2006,18:23,Belfast,028 9044 2429     ,00:03:29,0,0.05
Local         ,2890735600,90735600/0001  ,,23/09/2006,11:06,Belfast,028 9044 2429     ,00:00:05,0,0.05
Local         ,2890735600,90735600/0001  ,,23/09/2006,11:38,Belfast,028 9044 2429     ,00:00:06,0,0.05
Local         ,2890735600,90735600/0001  ,,23/09/2006,12:03,Belfast,028 9044 2429     ,00:00:05,0,0.05
Local         ,2890735600,90735600/0001  ,,23/09/2006,12:29,Belfast,028 9044 2429     ,00:00:06,0,0.05
Local         ,2890735600,90735600/0001  ,,23/09/2006,13:30,Belfast,028 9044 2429     ,00:00:05,0,0.05
Local         ,2890735600,90735600/0001  ,,23/09/2006,13:58,Belfast,028 9044 2429     ,00:00:06,0,0.05
Local         ,2890735600,90735600/0001  ,,23/09/2006,14:23,Belfast,028 9044 2429     ,00:00:14,0,0.05
Local         ,2890735600,90735600/0001  ,,25/09/2006,06:52,Belfast,028 9053 4555     ,00:01:48,0,0.05
Local         ,2890735600,90735600/0001  ,,25/09/2006,06:54,Belfast,028 9053 4555     ,00:01:04,0,0.05
Local         ,2890735600,90735600/0001  ,,25/09/2006,07:38,Belfast,028 9044 2429     ,00:07:19,0,0.075
Local         ,2890735600,90735600/0001  ,,25/09/2006,07:52,Belfast,028 9044 2429     ,00:01:16,0,0.05
Local         ,2890735600,90735600/0001  ,,25/09/2006,08:20,Belfast,028 9044 2429     ,00:03:36,0,0.145
Mobile        ,2890735600,90735600/0001  ,,25/09/2006,08:36,Mobile Phone,07774 114602      ,00:03:11,0,0.435
Local         ,2890735600,90735600/0001  ,,25/09/2006,09:05,Newtownards,028 9181 9787     ,00:00:52,0,0.05
Local         ,2890735600,90735600/0001  ,,25/09/2006,09:08,Belfast,028 9031 1211     ,00:00:26,0,0.05
Mobile        ,2890735600,90735600/0001  ,,25/09/2006,09:16,Mobile Phone,07917 544421      ,00:00:19,0,0.05
Intnl         ,2890735600,90735600/0001  ,,25/09/2006,09:17,Germany mbl,4.91747E+11,00:00:50,0,0.46
Mobile        ,2890735600,90735600/0001  ,,25/09/2006,09:20,Mobile Phone,07920 187557      ,00:01:37,0,0.22
Local         ,2890735600,90735600/0001  ,,25/09/2006,09:28,Carrickfergu,028 9336 2787     ,00:01:10,0,0.05
Mobile        ,2890735600,90735600/0001  ,,25/09/2006,09:36,Mobile Phone,07885 786887      ,00:00:32,0,0.06
0870 numbers      ,2890735600,90735600/0001  ,,25/09/2006,09:36,0870 Numbers,0870 9074798      ,00:01:15,0,0.085
Local         ,2890735600,90735600/0001  ,,25/09/2006,09:50,Lisburn,028 9267 5373     ,00:00:44,0,0.05
Local         ,2890735600,90735600/0001  ,,25/09/2006,09:53,Newtownards,028 9182 8100     ,00:00:54,0,0.05
Ntnl          ,2890735600,90735600/0001  ,,25/09/2006,09:54,Toomebridge,028 7965 0757     ,00:02:27,0,0.2
0845 numbers       ,2890735600,90735600/0001  ,,25/09/2006,09:58,0845 Numbers,0845 5842960      ,00:00:40,0,0.05
Local         ,2890735600,90735600/0001  ,,25/09/2006,09:58,Belfast,028 9040 3726     ,00:01:21,0,0.055
0870 numbers      ,2890735600,90735600/0001  ,,25/09/2006,09:59,0870 Numbers,0870 4293943      ,00:05:16,0,0.355
Mobile        ,2890735600,90735600/0001  ,,25/09/2006,10:03,Mobile Phone,07730 674808      ,00:00:15,0,0.05
Mobile        ,2890735600,90735600/0001  ,,25/09/2006,10:04,Mobile Phone,07926 233785      ,00:00:15,0,0.05
Mobile        ,2890735600,90735600/0001  ,,25/09/2006,10:06,Mobile Phone,07885 108541      ,00:00:25,0,0.05
Local         ,2890735600,90735600/0001  ,,25/09/2006,10:08,Comber,028 9187 8982     ,00:00:27,0,0.05
Mobile        ,2890735600,90735600/0001  ,,25/09/2006,10:10,Mobile Phone,07814 943170      ,00:00:42,0,0.085
Mobile        ,2890735600,90735600/0001  ,,25/09/2006,10:13,Mobile Phone,07730 674808      ,00:00:04,0,0.05
Ntnl          ,2890735600,90735600/0001  ,,25/09/2006,10:14,Ballycastle,028 2076 2588     ,00:02:32,0,0.205
Local         ,2890735600,90735600/0001  ,,25/09/2006,10:15,Belfast,028 9077 7771     ,00:02:54,0,0.12
Local         ,2890735600,90735600/0001  ,,25/09/2006,10:15,Belfast,028 9089 3852     ,00:03:08,0,0.13
Mobile        ,2890735600,90735600/0001  ,,25/09/2006,10:16,Mobile Phone,07967 645656      ,00:01:45,0,0.21
Local         ,2890735600,90735600/0001  ,,25/09/2006,10:30,Belfast,028 9077 7771     ,00:01:10,0,0.05
Ntnl          ,2890735600,90735600/0001  ,,25/09/2006,10:43,Hull,01482 607350      ,00:02:14,0,0.18
Mobile        ,2890735600,90735600/0001  ,,25/09/2006,10:51,Mobile Phone,07708 027082      ,00:00:25,0,0.05
Mobile        ,2890735600,90735600/0001  ,,25/09/2006,10:52,Mobile Phone,07841 560744      ,00:00:33,0,0.065
Local         ,2890735600,90735600/0001  ,,25/09/2006,10:52,Belfast,028 9020 2040     ,00:00:48,0,0.05
Local         ,2890735600,90735600/0001  ,,25/09/2006,10:53,Belfast,028 9035 8386     ,00:00:23,0,0.05
Intnl         ,2890735600,90735600/0001  ,,25/09/2006,10:53,Ireland Rep,3.53429E+11,00:03:27,0,0.28
Local         ,2890735600,90735600/0001  ,,25/09/2006,10:54,Ballynahinch,028 9756 2436     ,00:00:35,0,0.05
0845 numbers       ,2890735600,90735600/0001  ,,25/09/2006,10:57,0845 Numbers,0845 1115555      ,00:24:58,0,0.839
Mobile        ,2890735600,90735600/0001  ,,25/09/2006,10:58,Mobile Phone,07971 950913      ,00:00:03,0,0.05
Local         ,2890735600,90735600/0001  ,,25/09/2006,11:01,Belfast,028 9073 4570     ,00:00:06,0,0.05
Ntnl          ,2890735600,90735600/0001  ,,25/09/2006,11:03,London,020 7316 9663     ,00:00:35,0,0.05
Local         ,2890735600,90735600/0001  ,,25/09/2006,11:19,Belfast,028 9030 0153     ,00:00:19,0,0.05
Local         ,2890735600,90735600/0001  ,,25/09/2006,11:25,Belfast,028 9068 3331     ,00:01:34,0,0.065
Mobile        ,2890735600,90735600/0001  ,,25/09/2006,11:27,Mobile Phone,07971 950913      ,00:01:24,0,0.165
Ntnl          ,2890735600,90735600/0001  ,,25/09/2006,11:30,Newry,028 3026 4611     ,00:00:14,0,0.05
0870 numbers      ,2890735600,90735600/0001  ,,25/09/2006,11:41,0870 Numbers,0870 2410970      ,00:00:20,0,0.05
0870 numbers      ,2890735600,90735600/0001  ,,25/09/2006,11:42,0870 Numbers,0870 2410970      ,00:00:20,0,0.05
Mobile        ,2890735600,90735600/0001  ,,25/09/2006,11:43,Mobile Phone,07855 486156      ,00:01:15,0,0.15
0870 numbers      ,2890735600,90735600/0001  ,,25/09/2006,11:43,0870 Numbers,0870 2410970      ,00:00:24,0,0.05
Mobile        ,2890735600,90735600/0001  ,,25/09/2006,11:47,Mobile Phone,07855 486156      ,00:02:31,0,0.3
Local         ,2890735600,90735600/0001  ,,25/09/2006,11:54,Belfast,028 9067 1979     ,00:00:13,0,0.05
Mobile        ,2890735600,90735600/0001  ,,25/09/2006,11:57,Mobile Phone,07980 319386      ,00:00:46,0,0.095
0870 numbers      ,2890735600,90735600/0001  ,,25/09/2006,12:12,0870 Numbers,0870 2410970      ,00:00:03,0,0.05
Intnl         ,2890735600,90735600/0001  ,,25/09/2006,12:30,,4.92118E+13,00:17:57,0,5.385
Local         ,2890735600,90735600/0001  ,,25/09/2006,12:32,Bangor NI,028 9145 0111     ,00:07:58,0,0.32
Local         ,2890735600,90735600/0001  ,,25/09/2006,12:44,Belfast,028 9037 0030     ,00:00:26,0,0.05
Local         ,2890735600,90735600/0001  ,,25/09/2006,12:46,Belfast,028 9037 0030     ,00:00:28,0,0.05
Mobile        ,2890735600,90735600/0001  ,,25/09/2006,12:52,Mobile Phone,07814 943170      ,00:00:42,0,0.085
Local         ,2890735600,90735600/0001  ,,25/09/2006,12:59,Comber,028 9187 3497     ,00:00:01,0,0.05
Mobile        ,2890735600,90735600/0001  ,,25/09/2006,13:01,Mobile Phone,07980 279335      ,00:00:40,0,0.08
Mobile        ,2890735600,90735600/0001  ,,25/09/2006,13:06,Mobile Phone,07784 431034      ,00:00:23,0,0.05
Local         ,2890735600,90735600/0001  ,,25/09/2006,13:16,Glengormley,028 9083 5213     ,00:02:00,0,0.08
Intnl         ,2890735600,90735600/0001  ,,25/09/2006,13:31,,4.92118E+13,00:44:19,0,13.295
Local         ,2890735600,90735600/0001  ,,25/09/2006,13:37,Holywood,028 9042 5980     ,00:11:05,0,0.445
Local         ,2890735600,90735600/0001  ,,25/09/2006,13:49,Belfast,028 9037 0030     ,00:00:47,0,0.05
Mobile        ,2890735600,90735600/0001  ,,25/09/2006,13:52,Mobile Phone,07841 297097      ,00:00:40,0,0.075
Mobile        ,2890735600,90735600/0001  ,,25/09/2006,14:02,Mobile Phone,07841 560744      ,00:00:17,0,0.05
Mobile        ,2890735600,90735600/0001  ,,25/09/2006,14:04,Mobile Phone,07894 907739      ,00:00:34,0,0.065
Local         ,2890735600,90735600/0001  ,,25/09/2006,14:22,Belfast,028 9026 8828     ,00:18:19,0,0.735
Ntnl          ,2890735600,90735600/0001  ,,25/09/2006,14:28,Newry,028 3025 4962     ,00:02:49,0,0.23
Mobile        ,2890735600,90735600/0001  ,,25/09/2006,14:29,Mobile Phone,07920 832227      ,00:00:10,0,0.05
Local         ,2890735600,90735600/0001  ,,25/09/2006,14:30,Belfast,028 9037 0030     ,00:02:07,0,0.085
Ntnl          ,2890735600,90735600/0001  ,,25/09/2006,14:31,Portadown,028 3839 2909     ,00:01:09,0,0.095
Local         ,2890735600,90735600/0001  ,,25/09/2006,14:34,Belfast,028 9040 3726     ,00:03:06,0,0.125
